90,1,1,0,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152
91,1,0,1,0,0,0,0,20180219,20180318,201802262 201803052 201803122 201802282 201803072 201803142
92,1,0,1,0,0,0,0,20180219,20180318,201802192 201802212
93,1,0,1,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142
94,0,0,0,1,0,0,0,20180219,20180318,201802222 201803012 201803082 201803152
95,0,0,0,0,1,0,0,20180219,20180318,201802232 201803022 201803092 201803162
96,1,0,0,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122
97,1,1,0,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
98,1,0,1,1,1,0,0,20180219,20180318,201802192 201802212 201802222 201802232
99,0,0,1,1,1,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
100,1,0,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
101,0,1,0,0,1,0,0,20180219,20180318,201802272 201803062 201803132 201803022 201803092 201803162
102,0,1,0,0,1,0,0,20180219,20180318,201802202 201802232
103,0,1,0,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802232 201803022 201803092 201803162
104,0,1,0,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802232 201803022 201803092 201803162
105,1,0,0,1,0,0,0,20180219,20180318,201802262 201803052 201803122 201803012 201803082 201803152
106,1,0,0,1,0,0,0,20180219,20180318,201802192 201802222
107,1,0,0,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122
108,0,0,0,1,0,0,0,20180219,20180318,201802222 201803012 201803082 201803152
109,1,0,0,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152
110,0,1,0,0,0,0,0,20180219,20180318,201802272 201803062 201803132
111,1,0,0,0,0,0,0,20180219,20180318,201802262 201803052 201803122
112,1,0,0,0,0,0,0,20180219,20180318,201802192
113,0,0,0,1,0,0,0,20180219,20180318,201802222 201803012 201803082 201803152
114,0,0,0,1,0,0,0,20180219,20180318,201803012 201803082 201803152
115,0,0,0,1,0,0,0,20180219,20180318,201802222
116,0,1,1,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
117,0,1,1,0,1,0,0,20180219,20180318,201802202 201802212 201802232
118,0,1,1,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
119,1,0,0,1,1,0,0,20180219,20180318,201802192 201802222 201802232
120,1,1,0,1,1,0,0,20180219,20180318,201802262 201803052 201803122 201802272 201803062 201803132 201803012 201803082 201803152 201803022 201803092 201803162
121,1,0,0,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
122,0,1,1,1,1,0,0,20180219,20180318,201802202 201802212 201802222 201802232
123,0,0,1,0,1,0,0,20180219,20180318,201802282 201803072 201803142 201803022 201803092 201803162
124,0,0,1,0,1,0,0,20180219,20180318,201802212 201802232
125,0,0,1,0,1,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
126,0,1,1,0,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
127,0,1,1,0,0,0,0,20180219,20180318,201802272 201803062 201803132 201802282 201803072 201803142
128,0,1,1,0,0,0,0,20180219,20180318,201802202 201802212
129,0,1,1,0,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
130,1,0,0,1,1,0,0,20180219,20180318,201802262 201803052 201803122 201803012 201803082 201803152 201803022 201803092 201803162
131,1,1,1,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
132,1,1,1,0,1,0,0,20180219,20180318,201802192 201802202 201802212 201802232
133,1,0,0,0,1,0,0,20180219,20180318,201802192 201802232
134,1,1,1,1,1,0,0,20180219,20180318,
135,0,0,0,0,0,1,0,20180219,20180318,
136,0,0,0,0,0,1,0,20180219,20180318,
137,1,0,0,1,1,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
138,1,1,1,1,1,0,0,20180219,20180318,
139,1,1,1,1,1,0,0,20180219,20180318,201802192 201802202 201802212 201802222 201802232
140,0,1,1,0,1,0,0,20180219,20180318,201802202 201802212 201802232
141,1,0,0,1,0,0,0,20180219,20180318,201802192 201802222
142,1,1,0,1,1,0,0,20180219,20180318,201802192 201802202 201802222 201802232
143,0,0,1,0,0,0,0,20180219,20180318,201802212
144,0,1,0,1,0,0,0,20180219,20180318,201802202 201802222
145,1,0,0,0,1,0,0,20180219,20180318,201802192 201802232
146,1,1,0,1,0,0,0,20180219,20180318,201802192 201802202 201802222
147,0,0,1,0,1,0,0,20180219,20180318,201802212 201802232
148,0,0,0,1,0,0,0,20180219,20180318,201802222
149,1,0,1,0,1,0,0,20180219,20180318,201802192 201802212 201802232
150,1,1,1,1,0,0,0,20180219,20180318,201802192 201802202 201802212 201802222
151,0,1,1,0,0,0,0,20180219,20180318,201802202 201802212
152,0,1,1,1,0,0,0,20180219,20180318,201802202 201802212 201802222
153,1,0,0,0,0,0,0,20180219,20180318,201802192
154,0,0,0,0,1,0,0,20180219,20180318,201802232
155,0,1,0,1,1,0,0,20180219,20180318,201802202 201802222 201802232
156,0,1,1,1,1,0,0,20180219,20180318,201802202 201802212 201802222 201802232
157,1,1,1,0,1,0,0,20180219,20180318,201802192 201802202 201802212 201802232
158,0,1,0,0,0,0,0,20180219,20180318,201802202
159,1,0,1,1,1,0,0,20180219,20180318,201802192 201802212 201802222 201802232
160,0,0,1,1,0,0,0,20180219,20180318,201802212 201802222
161,1,0,0,1,1,0,0,20180219,20180318,201802192 201802222 201802232
162,1,1,0,0,1,0,0,20180219,20180318,201802192 201802202 201802232
163,1,0,1,0,0,0,0,20180219,20180318,201802192 201802212
164,1,1,1,0,0,0,0,20180219,20180318,201802192 201802202 201802212
165,1,1,0,0,0,0,0,20180219,20180318,201802192 201802202
166,1,0,0,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802232 201803022 201803092 201803162
167,0,1,1,1,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
168,0,1,1,1,0,0,0,20180219,20180318,201802202 201802212 201802222
169,1,1,0,0,1,0,0,20180219,20180318,201802192 201802202 201802232
170,1,1,0,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802232 201803022 201803092 201803162
171,1,0,1,1,0,0,0,20180219,20180318,201802192 201802212 201802222
172,0,0,1,1,0,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
173,1,0,1,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
174,1,1,1,0,0,0,0,20180219,20180318,201802192 201802202 201802212
175,1,1,1,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
176,0,0,1,1,1,0,0,20180219,20180318,201802212 201802222 201802232
177,0,0,1,1,1,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
178,0,0,1,1,0,0,0,20180219,20180318,201802212 201802222
179,0,0,1,1,0,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
180,0,1,0,1,1,0,0,20180219,20180318,201802202 201802222 201802232
181,0,1,0,1,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
182,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201802202 201802272 201803062 201802212 201802282 201803072 201802222 201803012 201803082 201802232 201803022 201803092
183,1,1,1,1,1,0,0,20180219,20180318,201803122 201803132 201803142 201803152 201802232 201803162
184,0,0,0,0,0,0,1,20180219,20180318,201802252 201803112 201803182
185,1,1,1,1,1,0,0,20180219,20180318,201803052 201803122 201803062 201803132 201803072 201803142 201803082 201803152 201803092 201803162
186,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201802202 201802272 201802212 201802282 201802222 201803012 201802232 201803022
187,0,0,0,1,1,1,0,20180219,20180318,201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162 201802242 201803032
188,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802252 201803042
189,0,0,0,0,1,0,0,20180219,20180318,
190,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
191,0,0,0,0,0,1,0,20180219,20180318,
192,0,0,0,0,0,1,0,20180219,20180318,201802242 201803032 201803102 201803172
193,0,0,0,0,0,0,1,20180219,20180318,201802252 201803042 201803112 201803182
194,1,1,1,1,1,0,0,20180219,20180318,
195,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
196,1,0,0,1,1,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162 201802252 201803042 201803112 201803182
197,0,0,0,0,1,0,0,20180219,20180318,201802232 201803022 201803092 201803162
198,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
199,0,0,0,1,1,0,0,20180219,20180318,201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
200,0,0,0,0,0,1,0,20180219,20180318,201802242 201803032 201803102 201803172
201,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802252 201803042 201803112 201803182
202,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802252 201803042 201803112 201803182
203,1,1,1,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
204,0,0,0,0,0,0,1,20180219,20180318,201802252
205,1,0,0,0,0,0,0,20180219,20180318,201803052 201803122
206,0,1,0,0,0,0,0,20180219,20180318,201803062 201803132
207,0,0,1,0,0,0,0,20180219,20180318,201803072 201803142
208,0,1,0,0,0,0,0,20180219,20180318,201802202 201802272
209,1,0,0,0,0,0,0,20180219,20180318,201802192 201802262
210,0,0,1,0,0,0,0,20180219,20180318,201802212 201802282
211,0,0,0,0,0,1,0,20180219,20180318,201802242
212,0,0,0,0,0,0,1,20180219,20180318,201802252
213,1,1,1,1,1,0,0,20180219,20180318,201802262 201803052 201803122 201802272 201803062 201803132 201802282 201803072 201803142 201803012 201803082 201803152 201803022 201803092 201803162
214,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201803042 201803112 201803182
215,1,0,1,0,1,0,0,20180219,20180318,201802262 201803052 201803122 201802282 201803072 201803142 201803022 201803092 201803162
216,0,1,0,1,0,0,0,20180219,20180318,201802272 201803062 201803132 201803012 201803082 201803152
217,0,1,0,0,1,0,0,20180219,20180318,201802272 201803062 201803132 201803022 201803092 201803162
218,0,1,0,0,1,0,0,20180219,20180318,201802202 201802232
219,1,0,0,1,0,0,0,20180219,20180318,201802262 201803052 201803122 201803012 201803082 201803152
220,1,0,0,0,0,0,0,20180219,20180318,201802262 201803052 201803122
221,0,1,0,0,0,0,0,20180219,20180318,201802272 201803062 201803132
222,0,0,1,0,0,0,0,20180219,20180318,201802282 201803072 201803142
223,1,1,1,1,0,0,0,20180219,20180318,201802262 201803052 201803122 201802272 201803062 201803132 201802282 201803072 201803142 201803012 201803082 201803152
224,0,0,1,1,1,0,0,20180219,20180318,201802212 201802222 201802232
225,0,1,1,1,1,0,0,20180219,20180318,201802272 201803062 201803132 201802282 201803072 201803142 201803012 201803082 201803152 201803022 201803092 201803162
226,1,0,1,1,0,0,0,20180219,20180318,201802192 201802212 201802222
227,0,0,0,1,1,0,0,20180219,20180318,201802222 201802232
228,0,0,0,1,1,0,0,20180219,20180318,201803012 201803082 201803152 201803022 201803092 201803162
229,1,0,0,0,1,0,0,20180219,20180318,201802262 201803052 201803122 201803022 201803092 201803162
230,0,0,0,1,1,0,0,20180219,20180318,201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
231,1,1,0,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152
232,0,0,1,0,0,0,0,20180219,20180318,201802212 201802282 201803072 201803142
233,0,0,0,0,0,1,0,20180219,20180318,201802242 201803032 201803102 201803172
234,1,0,0,1,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152 201802252 201803042 201803112 201803182
235,1,1,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
236,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802252 201803042 201803112 201803182
237,0,0,0,1,0,1,0,20180219,20180318,201802222 201803012 201803082 201803152 201802242 201803032 201803102 201803172
238,1,1,1,1,1,0,0,20180219,20180318,201802262 201802272 201802282 201803012 201803022
239,0,0,0,0,1,0,0,20180219,20180318,201802232 201803022 201803092 201803162
240,1,1,1,1,0,0,0,20180219,20180318,
241,1,1,1,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
242,1,0,0,0,0,0,1,20180219,20180318,201802192 201802262 201803052 201803122 201802252 201803042 201803112 201803182
243,1,1,1,1,1,0,0,20180219,20180318,201802192 201803052 201803122 201802202 201803062 201803132 201802212 201803072 201803142 201802222 201803082 201803152 201802232 201803092 201803162
244,1,1,1,0,1,0,0,20180219,20180318,201802262 201802272 201802282 201803022
245,1,1,1,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
246,1,1,0,1,1,0,0,20180219,20180318,201802262 201802272 201803012 201803022
247,1,1,0,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
248,0,1,0,1,1,0,0,20180219,20180318,201802272 201803012 201803022
249,0,1,0,1,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
250,1,0,0,1,0,0,0,20180219,20180318,201802262 201803012
251,1,0,0,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802222 201803012 201803082 201803152
252,1,0,1,1,1,0,0,20180219,20180318,201802262 201802282 201803012 201803022
253,1,0,1,1,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152 201802232 201803022 201803092 201803162
254,0,0,1,0,0,0,0,20180219,20180318,201802282
255,0,1,0,0,0,0,0,20180219,20180318,201802272
256,0,1,0,0,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132
257,0,0,1,0,1,0,0,20180219,20180318,201802282 201803022
258,0,0,1,0,1,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
259,1,1,0,1,0,0,0,20180219,20180318,201802262 201802272 201803012
260,0,0,0,0,1,0,0,20180219,20180318,201803022
261,0,1,1,0,0,0,0,20180219,20180318,201802272 201802282
262,0,1,1,0,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
263,0,1,1,0,1,0,0,20180219,20180318,201802272 201802282 201803022
264,0,1,1,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
265,1,0,1,0,1,0,0,20180219,20180318,201802262 201802282 201803022
266,1,0,1,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142 201802232 201803022 201803092 201803162
267,0,1,0,1,0,0,0,20180219,20180318,201802272 201803012
268,0,1,0,1,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802222 201803012 201803082 201803152
269,1,0,1,0,1,0,0,20180219,20180318,
270,1,1,0,1,1,0,0,20180219,20180318,201802192 201803052 201803122 201802202 201803062 201803132 201802222 201803082 201803152 201802232 201803092 201803162
271,0,0,1,0,0,0,0,20180219,20180318,
272,0,0,0,1,0,0,0,20180219,20180318,201803012
273,0,0,0,1,0,0,0,20180219,20180318,201802222 201803012 201803082 201803152
274,1,0,1,0,0,0,0,20180219,20180318,201802262 201802282
275,1,0,1,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142
276,0,1,0,0,1,0,0,20180219,20180318,201802272 201803022
277,0,1,0,0,1,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802232 201803022 201803092 201803162
278,1,0,1,1,0,0,0,20180219,20180318,201802262 201802282 201803012
279,1,0,1,1,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
280,0,1,0,1,0,0,0,20180219,20180318,
281,1,0,0,0,1,0,0,20180219,20180318,201802192 201803052 201803122 201802232 201803092 201803162
282,0,1,1,1,0,0,0,20180219,20180318,201802202 201803062 201803132 201802212 201803072 201803142 201802222 201803082 201803152
283,0,1,1,0,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
284,1,1,1,0,0,0,0,20180219,20180318,201802262 201802272 201802282
285,1,1,1,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142
286,1,1,0,0,1,0,0,20180219,20180318,201802262 201802272 201803022
287,1,1,0,0,1,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132 201802232 201803022 201803092 201803162
288,0,0,1,1,0,0,0,20180219,20180318,201802282 201803012
289,0,0,1,1,0,0,0,20180219,20180318,201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
290,1,1,0,0,0,0,0,20180219,20180318,201802262 201802272
291,1,1,0,0,0,0,0,20180219,20180318,201802192 201802262 201803052 201803122 201802202 201802272 201803062 201803132
292,0,1,1,1,0,0,0,20180219,20180318,201802272 201802282 201803012
293,0,1,1,1,0,0,0,20180219,20180318,201802202 201802272 201803062 201803132 201802212 201802282 201803072 201803142 201802222 201803012 201803082 201803152
294,0,0,1,1,1,0,0,20180219,20180318,201802282 201803012 201803022
